sku,sentiment,text
LABAB72001,positief,Makkelijk aan te trekken ook over sokken en zijn heerlijk warm
LABAB72001,neutraal,Pasvorm
LABAB72001,positief,"Lekker natuurlijk materiaal, geen zweetvoeten. Sluit goed aan bij je voet, enkels en onderbeen en houdt ze warm. Maakt geen geluid bij het lopen, wat andere sloffen (in het begin) soms wel doen. En de zool is goed anti slip."
LABAB72001,positief,"Flexibele zool, lekker warm door de wol"
LABAB72001,positief,Het is een sok en een pantoffel in één; Verwarmt dus ook de enkels. Sluit goed om de voet maar is elastisch genoeg om eenvoudig aan en uit te doen.
LABAB72001,positief,Voeten blijven echt warm!
LABAB72001,negatief,Van goede kwaliteit gemaakt.
LABAB72001,positief,- Heerlijk warm - Grip door rubber op zool
LABAB72001,positief,"warm, comfortabel"
LABAB72001,positief,"Ik spreek uit naam van m?n schoonvader. Die is er uitermate tevreden over. Zelf heb ik ze van de Sint gekregen.  Helaas heb ik zelf liever dikke sokken zonder antislipvoetjes, dus heb ik ze aan m?n schoonmoeder doorgeschoven."
LABAB72001,positief,Warm!
LABAB72001,positief,Lekker warm
LABAB72001,positief,Warm en comfortabel
LABAB72001,positief,lekker warm
LABAB72001,positief,Sluit goed af daardoor blijven de voeten lekker warm.
LABAB72001,positief,Wat een lekkere sloffen! Het voelt alsof je op sokken of blote voeten loopt en toch blijf je lekker warm. Ik ga ze ook voor mijn partner kopen. Ik hoop dat ze lang meegaan door het slipzooltje maar dat weet ik nog niet.
LABAB72001,positief,Zitten heel erg lekker warm.
LABAB72001,positief,Praktisch en zeer comfortabel
LABAB72001,positief,lekker warm makkelijk meenemen
LABAB72001,positief,Ik draag deze sloffen al jaren. Zo nu en dan moeten er eens nieuwe komen.
LABAB72001,positief,"Functioneren prima, goede anti-slip zool en warme voeten"
LABAB72001,positief,Heerlijk warm en antislip is zeer fijn!!
LABAB72001,positief,Ik koop deze anti slip sok al jaren en draag ze dagelijks (behalve in de zomer natuurlijk). Lekker warm. Voor mij de prijs meer dan waard!
LABAB72001,positief,Makkelijke en sterke slof
LABAB72001,positief,"Anti slip is perfect, lekker warm en geen zweetvoeten"
LABAB72001,positief,"Goede antislip Zit lekker, past makkelijk onder of over broek"
LABAB72001,positief,"Degelijk, warm en anti-slip"
LABAB72001,positief,Zit goed. Speel aan te doen gaat niet zweten of lubbert.
LABAB72001,positief,"materiaal, merino wol is heerlijk warm. De noppen zijn zo goed dat je niet bang hoeft te zijn voor snelle slijtage"
LABAB72001,positief,Goede antislip
LABAB72001,positief,Dat ik geen koude voeten meer heb.  De antislip is ook wel heel handig.
LABAB72001,positief,"Warme voeten, hoog draagcomfort."
LABAB72001,positief,Voelt heerlijk aan en lekker warm.
LABAB72001,positief,"Ze zijn echt heerlijk warm. Geen last meer van koude voeten, ook niet als de vloer erg koud is. Fijn ook dat er een soort plastic laagje onder zit zodat je bij een natte vloer niet gelijk natte voeten hebt"
LABAB72001,positief,"LEKKER WARM, ZIT GOED AAN DE VOET"
LABAB72001,positief,heerlijk warm!
LABAB72001,positief,"De sokken zijn lekker warm, zitten prettig en ik loop er stilletjes mee door het huis."
LABAB72001,positief,Ik denk dat als ze goed aansluiten ze heerlijk zijn!
LABAB72001,positief,zitten heerlijk en zijn warm
LABAB72001,positief,lekker warm en goede antislip
LABAB72001,neutraal,De warmte.
LABAB72001,positief,Heerlijk warme voeten in deze sokken
LABAB72001,positief,"zit heerlijk, blijft goed zitten en lekker warm"
LABAB72001,positief,"Ik ben al lang niet meer zo blij geweest met een aanschaf. Heerlijk warm, grip op de vloer, comfortabel."
LABAB72001,positief,Lekker warm en licht. Trekt ze makkelijk aan.  We wonen op een ark met erg koude vloer en onze voeten blijven echt warm.
LABAB72001,positief,"Lekker warm, hoge sok is fijn"
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Heerlijk warm!
LABAB72001,positief,Heerlijk warm. Goeie anti slip
LABAB72001,positief,Heerlijke warme voeten maar wel het idee dat je op je blote voeten loopt. Antislip werkt erg goed.
LABAB72001,positief,Heerlijk warm en goede antislip
LABAB72001,positief,"Lekker warme sloffen voor binnen, fijne pasvorm en lekker soepel"
LABAB72001,positief,"Goede prijs, warme slof, zit als een sok."
LABAB72001,positief,Heerlijk warm Sluit goed aan
LABAB72001,positief,Warm
LABAB72001,positief,lekker warm
LABAB72001,positief,"Zitten heerlijk, lekker warm en makkelijk aan te trekken"
LABAB72001,positief,"Lekker warm en fijne hoogte, zodat enkels ook lekker warm blijven."
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Heerlijke sokken en zitten goed.
LABAB72001,positief,lekker warm
LABAB72001,positief,"Fijne, warme sloffen met goede antislipzool (antislip is beter dan van de Ayacucho Super Soft Pantoffel). Betreft pasvorm: bij mijn vriend met normaal maat 43 zaten de sloffen maat 41-42 goed. Ikzelf heb maat 40 en bij mij pastte de 39-40 goed."
LABAB72001,positief,Super comfortabele pantoffels
LABAB72001,positief,Heerlijk soepel en warm
LABAB72001,positief,"Comfortabel, lekker warm, super goede grip"
LABAB72001,positief,"Lekker warm, leuke en sportive slof. Niet suf."
LABAB72001,positief,"Heerlijke pantoffels, nog nooit zo iets aan mijn voeten gehad."
LABAB72001,positief,Heerlijk warm en lopen prima een fijne pantoffel ?
LABAB72001,neutraal,"Het is alsof je op je sokken loopt, maar op een trap glijd je niet weg."
LABAB72001,positief,"Anti slip is fijn, terwijl het niet voelt als een schoen/pantoffel."
LABAB72001,positief,Heerlijk warm!!
LABAB72001,positief,"Warm, anti-slip"
LABAB72001,positief,Lekker zacht en comfortabel
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Heerlijk warm! Blijven mooi bij langer dragen.
LABAB72001,positief,"Lekker warm, antislip, zit goed."
LABAB72001,positief,Warm en goede antislip/vorm
LABAB72001,positief,Mooie kleur
LABAB72001,positief,Fijn om te dragen.
LABAB72001,positief,prima om het op blote voeten lopen gevoel te krijgen
LABAB72001,positief,"Fantastische pantoffelsokken: nooit meer koude voeten! Ik heb twee paar gekocht met een maat verschil. De grotere zijn voor de hele koude dagen, daar kunnen nog dikke sokken onder. Ik ben er echt blij mee."
LABAB72001,neutraal,Pasvorm
LABAB72001,positief,Lekker warm Blijven goed aan je voeten zitten  Antislip werkt goed
LABAB72001,positief,zitten comfortabel goede anti slip
LABAB72001,positief,"materiaal, lengte van bovenkant,heerlijk warm"
LABAB72001,positief,"Comfortabel,  fijn materiaal. Dit is mijn 2e paar."
LABAB72001,neutraal,De antislip zool
LABAB72001,positief,Soepel en lekker warm
LABAB72001,positief,De antislipzool is echt fantastisch.  Thuis op de gladde vloer heb ik nu netzoveel grip als wanneer ik op schoenen loop. Verder zijn ze heerlijk warm en stevig.  De hond had ze te pakken maar geen probleem.  Ik beveel ze iedereen aan . Zeker ook een idee voor oudere mensen die slecht ter been zijn en val gevaar hebben.
LABAB72001,positief,Lekker warm
LABAB72001,positief,"Anti slip is fijn voor de gladde trap.  Waren in de aanbieding, ook prettig."
LABAB72001,positief,"Deze slof vind ik mooi qua vormgeving. Geen suffe slof, zeg maar. Ik hou van wol."
LABAB72001,positief,Snelle levering en vriendelijke prijs.
LABAB72001,positief,Lekker warm en makkelijk in huis en om mee te nemen.
LABAB72001,neutraal,antislip
LABAB72001,positief,"Heerlijk warm, licht en goede pasvorm. Goede antislip."
LABAB72001,neutraal,Zit als een sok.
LABAB72001,positief,"Ze zitten erg lekker, sluiten goed om enkel"
LABAB72001,positief,"Zeer lekkere sloffen, voor mijn vriend destijds gekocht en hij loopt nergens anders meer op!"
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Fijne warme zachte toffels
LABAB72001,neutraal,"Geen harde randen of zool, je kan er ook mee op de bank met opgetrokken benen."
LABAB72001,positief,Goede antislip bodem en warm
LABAB72001,positief,Comfort en warmte en blijvend goede pasvorm. Vanwege de slijtage van de zool een paar nieuwe besteld want deze sterke punten wegen ruimschoots op tegen de (te verwachten) slijtage.
LABAB72001,positief,"Onderkant, het zooltje is erg fijn. Lekker warm maar niet te warm. Pasform is goed maar ze moeten even worden ingelopen en naar je voet gaan staan."
LABAB72001,positief,- lekker warm - uitstekende anti slip
LABAB72001,positief,10zitten heerlijk
LABAB72001,positief,Antislip zool sokken goed materiaal
LABAB72001,positief,"Soepel, warm en niet glad"
LABAB72001,positief,Lekker warm en heerlijk om in huis te dragen. Goed te wassen.
LABAB72001,positief,"Warm, comfortabel, al het derde paar! Blij mee?"
LABAB72001,positief,Lekker warm
LABAB72001,positief,antislip en lekker warm
LABAB72001,positief,"Het gevoek van lopen op warme sokken, zonder dat die sokken slijten of gevaarlijk zijn op de trap"
LABAB72001,positief,Heerlijk warm en zacht met een soepele maar toch stroeve zool.
LABAB72001,positief,Degelijk product.
LABAB72001,neutraal,Lubbert niet uit.
LABAB72001,positief,Warm en zitten redelijk
LABAB72001,neutraal,Snelle levering!
LABAB72001,positief,"warm, goede antislip"
LABAB72001,positief,Mijn man was en is er erg blij  mee
LABAB72001,positief,pasvorm heerlijk warm goede antislipzool wol is een fijn materiaal
LABAB72001,positief,"Zit super comfortabel , warm maar wel luchtig. Niet van de zweet sloffen. In de aanbieding gekocht , super blij mee"
LABAB72001,positief,Het zijn net sokken. En voor mijn zoon die geen pantoffels wil is dit ideaal.
LABAB72001,positief,Super warm
LABAB72001,positief,Lekkere warme voeten!
LABAB72001,positief,"Warm, veilig, comfortabel"
LABAB72001,positief,Super sokken
LABAB72001,positief,"Fijne pantoffel, past mij goed. Mooie aanbieding."
LABAB72001,positief,Zijn heerlijk warm!
LABAB72001,positief,Heerlijk warm Antislip werkt goed
LABAB72001,positief,"Warm, comfortabel"
LABAB72001,positief,Super fijne pantoffel met een erg goede antislipzool!
LABAB72001,neutraal,"Pasvorm, duurzaamheid"
LABAB72001,positief,Lekker warm Antislip
LABAB72001,positief,Zitten heerlijk warm. Goede anti-slip.
LABAB72001,positief,"Goed materiaal, draagbaar zonder sok, niet te warm"
LABAB72001,positief,"Sterk, warm en gemakkelijk. Mooi uitgevoerd."
LABAB72001,neutraal,Anti slip zool
LABAB72001,positief,Lekker warm
LABAB72001,positief,"Heerlijk warm, voelt lekker zacht, de antislip werkt ontzettend goed, veel grip op de grond, heel licht, makkelijk om mee te nemen"
LABAB72001,positief,Fijne comfortabele sloffen met een goede antislip.
LABAB72001,positief,"Zitten prima, fijne antislip, lekker warm"
LABAB72001,positief,"Warm, zitten lekker"
LABAB72001,neutraal,Zachtheid
LABAB72001,negatief,ziet er uit als een dikke sok en niet als een pantoffel
LABAB72001,positief,"prima mijn zoon heeft ze iedere dag aan, prima voor thuiswerken."
LABAB72001,positief,Lekker warm en comfortabel
LABAB72001,positief,Lekker warm makkelijk aan te trekken
LABAB72001,positief,"Ze zitten lekker, makkelijk aan en uit te trekken en warm. Goede grip"
LABAB72001,positief,"Product: Fijn, gemakkelijk, nemen weinig plaats in, warm"
LABAB72001,positief,"Warm, comfortabel en zien er goed uit."
LABAB72001,neutraal,Mijn man glijdt nu niet meer uit.
LABAB72001,positief,Heerlijke warme sloffen die als gegoten zitten. Zachte stof van binnen en sterke stof van buiten.
LABAB72001,positief,Lekkere slof. Lekker warm.
LABAB72001,positief,Ze zitten goed en zijn lekker warm
LABAB72001,positief,Sterke sloffen
LABAB72001,positief,Lekker warm en comfortabel
LABAB72001,positief,Anti slip! Lekker warm zonder zweetvoeten!
LABAB72001,positief,+ Heerlijk warm + Goede pasvorm + Antislip werkt perfect
LABAB72001,positief,Lekkere warme voeten ondanks een hele koude vloer
LABAB72001,neutraal,","
LABAB72001,positief,Zeer comfortabel. Warm zonder zweterig te worden.
LABAB72001,positief,Goede anti-slip zool Fijne lichte slof Zit lekker ruim zodat je er nog dikke sokken in kunt dragen
LABAB72001,positief,- Anti-slip zool is erg fijn - Passen ook fijn als je dikke sokken aan hebt
LABAB72001,positief,Antislip werkt goed en je trekt de pantoffel aan als een sok
LABAB72001,positief,Heerlijk warm en een stroeve zool
LABAB72001,positief,"De sloffen zijn heerlijk warm, precies wat ik verwacht van goede sloffen. De antislip is prettig op onze marmoleum vloer."
LABAB72001,positief,Lekker warm en niet glad.
LABAB72001,positief,"Lekker warm, sluit goed aan en gemakkelijk mee te nemen. Anti-slip ook prima."
LABAB72001,positief,Lekker warm en comfortabel
LABAB72001,positief,Ze zitten fijn en vooral lekker warm
LABAB72001,positief,Lekker warm en comfortabel
LABAB72001,positief,Lekkere warme voeten
LABAB72001,positief,Erg warm en comfortabel
LABAB72001,positief,Sterke pantoffels. Goeie anti-slip. Zweten niet.
LABAB72001,positief,"Zitten lekker en je hoort ze niet als je erop loopt, blote voeten effect, maar dan met warme voeten."
LABAB72001,positief,"Lekker warm en comfortabel, wat vooral fijn is op mijn plavuizen vloer."
LABAB72001,positief,Lekker warm
LABAB72001,positief,"Lekker warm, goede antislip"
LABAB72001,positief,Heerlijk warme sloffen!
LABAB72001,neutraal,de pasvorm en de warmte
LABAB72001,positief,Heerlijk. Zeker in deze tijd van veel thuis zijn.
LABAB72001,positief,De Falke Cosyshoes Pantoffel is een mooi en handig product dat lekker om de voet zit en heel fijn loopt.
LABAB72001,positief,"Duurzame sloffen, mijn vorige paar is jaren meegegaan. Wol dus natuurlijk materiaal en lekker warm"
LABAB72001,positief,"Pasvorm goed, ze zitten heerlijk warm. Goede zool, niet uitglijden ?"
LABAB72001,positief,Ze lopen lekker en je voeten blijven warm
LABAB72001,positief,Lekker warm geen koude voeten meer
LABAB72001,positief,Warm. Makkelijk dragend.
LABAB72001,positief,"Heerlijk warm, ideaal voor thuiswerkers."
LABAB72001,positief,Luxe sok met antislip
LABAB72001,positief,"Goede antislipzool, fijne pasvorm met versterkte hiel, lekker warm en draagt heerlijk als een extra stevige sok - precies wat ik wilde!"
LABAB72001,positief,Super lekkere warme sokpantoffels
LABAB72001,positief,- warm - zitten prettig - goede antislip op de zool
LABAB72001,positief,"Warm, comfortabel en goede anti slip. Een erg fijne slof!!"
LABAB72001,positief,Erg warm. Zitten lekker. Glijden niet.
LABAB72001,neutraal,Geen
LABAB72001,positief,Lekker warm en goede grip
LABAB72001,positief,de sloffen zijn lekker licht
LABAB72001,negatief,Dikke wol
LABAB72001,positief,heel lekker warm!
LABAB72001,positief,Mooie warme pantoffels met antislip
LABAB72001,positief,"Warm, goede maat. Nog niet duidelijk of de kwaliteit goed is, kan na langdurig gebruik worden beoordeeld"
LABAB72001,positief,Mijn voeten blijven heerlijk warm!
LABAB72001,positief,Stevig en lekker warm
LABAB72001,positief,Lekker warm Super  Al jaren koop ik deze
LABAB72001,positief,Heerlijk warm Goede anti slip
LABAB72001,positief,Zitten heerlijk warm
LABAB72001,negatief,Kwaliteit van de bovenste plank!
LABAB72001,positief,Heerlijk warm en prima pasvorm
LABAB72001,positief,Heerlijk warm.
LABAB72001,positief,prettig materiaal lekker warm goede anti slip
LABAB72001,positief,Lekker warm
LABAB72001,positief,"Heerlijk warm, zitten goed"
LABAB72001,positief,Ze hebben een goede grip en je krijgt lekker warme voeten.
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Lekker warm
LABAB72001,positief,Lekker warm.
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Erg fijne warme sokken zonder zweterige voeten te krijgen. Anti slip is een uitkomst op gladde vloeren. Ik heb al 5 jaar een paar en het enige wat een beetje slijt is de anti slip. Heb een extra paar gekocht om af te kunnen wisselen wanneer ze in de was gaan.
LABAB72001,positief,"Lekker warme voeten, zonder transpireren."
LABAB72001,positief,Heerlijk warm en uitstekende anti-slip.
LABAB72001,neutraal,Warmte
LABAB72001,positief,Hele fijne pantoffels!
LABAB72001,positief,Warm en comfortabel
LABAB72001,positief,Zitten lekker en je krijgt geen koude voeten
LABAB72001,neutraal,"De aanbieding,"
LABAB72001,positief,Eindelijk weer warme voeten
LABAB72001,positief,Lekker warm zonder dat ze broeierig worden.
LABAB72001,positief,"Je glijd er niet op uit, dat is perfect"
LABAB72001,positief,Heerlijk warm Zitten goed Fijn profiel aan de onderzijde
LABAB72001,negatief,onderkant met slip vlak
LABAB72001,positief,Ze zitten goed om de voet en je kunt er dus niet uit stappen/schoeten
LABAB72001,positief,"Zitten prettig aan de voet. Zijn warm.  Kende ze niet, had ze eerder moeten hebben.  Kortom, ze bevallen uitstekend."
LABAB72001,positief,"Heerlijke sokken, warm, soepel, heb deze soort al jaren, loopt er binnenshuis maanden op tot ze versleten zijn. Deze pasvorm is perfect. Er is de dames slof die iets smaller valt,  maar deze is fijner"
LABAB72001,positief,Lopen lekker
LABAB72001,negatief,"Mijn man is er dolgelukkig mee, hij staat er mee op en gaat er mee naar bed. Nooit meer koude voeten."
LABAB72001,positief,Heerlijk warm en zacht
LABAB72001,positief,Lekker warm
LABAB72001,positief,strak en goed geprijsd
LABAB72001,positief,"Heerlijk warm, soort van Anti-slip. Heerlijk!"
LABAB72001,positief,Heerlijk warm Goede pasvorm Mooi afgewerkt Antislip zool Fijn voor qigong oefeningen
LABAB72001,positief,Nu houd ik warme voeten zonder dat ze zweterig worden
LABAB72001,positief,"Zeer comfortabel, thuiswerken, stil zitten maar geen koude voeten. Ik ben er erg blij mee"
LABAB72001,positief,"Lekker warm, hoge sok, degelijk, antislip zool"
LABAB72001,positief,Fijne warme sloffen
LABAB72001,positief,Makkelijk aan te trekken
LABAB72001,positief,"Warme voeten, ideaal bij thuiswerken."
LABAB72001,positief,Goede pasvorm en zijn lekker warm.  Moet wel nog kijken hoelang de zool met nopjes meegaat.
LABAB72001,neutraal,"De warmte voor de voeten, en zonder zweten."
LABAB72001,positief,"Gekocht voor mijn hoogbejaarde moeder die graag op haar sokken loopt binnenshuis, maar dat wegens valgevaar beter niet kan doen. Ze vindt deze sloffen fantastisch lopen."
LABAB72001,positief,Lekker warm
LABAB72001,negatief,"Zit lekker, mooi gemaakt"
LABAB72001,positief,Zit comfort. Lopen lekker en zijn warm.
LABAB72001,positief,"Lekker warm, antislip"
LABAB72001,neutraal,Warmte
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Hele fijne pantoffel. Kerst cadeau voor mijn zoon . Zijn 2de  paar.
LABAB72001,positief,"Heerlijk warm, goede kwaliteit"
LABAB72001,positief,Lekker warm én antislip
LABAB72001,neutraal,Comfort en Grip op gladde ondergrond
LABAB72001,neutraal,Antislip zool
LABAB72001,positief,"degelijke sok, degelijke antislip zool en stevige rand. Houdt je voeten lekker warm."
LABAB72001,positief,Als je het als anti slip sok beschouwt prima
LABAB72001,positief,Hoog om de enkels Comfortabel Warm Anti-slip
LABAB72001,positief,Warm en de nopjes onderop
LABAB72001,positief,Heerlijk warme voeten
LABAB72001,positief,Ze zijn heerlijk warm
LABAB72001,positief,Zit lekker warm
LABAB72001,positief,Warm. Zit goed.
LABAB72001,positief,Lekker warm en passen goed
LABAB72001,positief,"goede pasvorm, goed werkende anti slip en warm!"
LABAB72001,neutraal,Materiaal en duurzaamheid. De versterkte zolen met anti-slip
LABAB72001,neutraal,Pasvorm antislip
LABAB72001,positief,Heerlijke warme voeten
LABAB72001,neutraal,Kwaliteit en onverslijtbaarheid.
LABAB72001,neutraal,Anti slip zool
LABAB72001,positief,- De antislipzool (compleet veilig rondsloffen in huis) - De hoge schacht (dubbel warm)
LABAB72001,positief,"perfecte pasvorm, stil op de vloer, lekker warm"
LABAB72001,positief,"eindelijk warme enkels + soepele, geluidloze zolen"
LABAB72001,positief,Zitten perfect en zijn lekker warm
LABAB72001,positief,"Lekker warm, blijft goed zitten, lekker antislip."
LABAB72001,neutraal,Ontwerp. Materiaal.
LABAB72001,positief,Ze zitten heerlijk warm. Al 3 maanden bijna elke dag gedragen en de onderkant is nog net zo als bij aankoop
LABAB72001,positief,deze pantoffels zitten fantastisch en heerlijk warm
LABAB72001,positief,Bekijk warm en blijven bij mij best mooi. Gaan niet pluizen. Wasbaar is ook fijn.
LABAB72001,positief,Erg comfortabel en heerlijk warm
LABAB72001,positief,Deze wollen sloffen sluiten goed aan en zijn daardoor heerlijk warm
LABAB72001,positief,"Ze zijn warm, licht en hebben anti slip."
LABAB72001,positief,Bevallen buitengewoon goed
LABAB72001,positief,"Heerlijke sloffen, gaan zo'n twee jaar mee als je ze (net als ik) altijd aan heb als je thuis bent."
LABAB72001,positief,"Past goed, zit lekker, is makkelijk aan te trekken"
LABAB72001,positief,Comfortabel en warm
LABAB72001,positief,"Ben dol op deze huissokschoenpantoffel! Al jaren, per jaar een nieuw paar. Alhoewel ik de vorige echt tot gaten toe versleten heb. Ze zijn erg fijn."
LABAB72001,positief,"Super fijn. Ik heb nu meerdere paren al gekocht, zitten heerlijk, soepel, maar toch net even een beetje extra stevigheid door de zool en het voetbed. Echt een aanrader."
LABAB72001,positief,"Goede service aan de balie, transparant in levering"
LABAB72001,positief,Heerlijk warme huissokken.
LABAB72001,positief,Mooi van kleur en materiaal
LABAB72001,positief,"fijne pasvorm, makkelijke aan te trekken en lekker warm"
LABAB72001,neutraal,de antislipzool en de warmte
LABAB72001,negatief,Ze waren niet zo duur en het eerste paar gaan al twee jaar mee
LABAB72001,positief,Warm  antislip. Lichtgewicht
LABAB72001,positief,Goede antislip en lekker warm
LABAB72001,positief,"Lekker warm, geen zweetvoeten. Is al m'n tweede paar, eerste is 8 jaar meegegaan, dagelijks gebruik in de winter."
LABAB72001,positief,Lekker warm.
LABAB72001,positief,"Heerlijk warm, goede grip op gladde vloer"
LABAB72001,positief,"Mooie warme wol aan de voet, fijne wegsluip slof als ik mijn dochter in bed doe en ze niet hoort dat ik nog rondloop. Uitwasbaar in de machine met de rest van de wolwas."
LABAB72001,positief,"Lekker warm, goede antislip laag"
LABAB72001,positief,Heerlijk warme sloffen. Ik gebruik ze gewoon thuis. Dit is mijn tweede setje.
LABAB72001,positief,"Comfortabel, slijtvaste zool"
LABAB72001,positief,heerlijke warmte en  bij/door  gebruik gaat de slof steeds meer naar mijn voet staan. Stroeve zool ten glippen bevalt uitstekend
LABAB72001,positief,Handig en lekker warm
LABAB72001,positief,Stroeve onderkant erg prettig Strakke pasvorm als een sok erg fijn
LABAB72001,positief,Lekker warm!
LABAB72001,negatief,Pantoffels hebben een lange dikke sok naar boven.
LABAB72001,positief,anti-slib en lekker warm
LABAB72001,positief,Warme voeten en dat de kwaliteit goed is
LABAB72001,positief,"Pasvorm, warm en comfortabel, goede prijs/kwaliteit"
LABAB72001,positief,Heerlijk warm en goede pasvorm
LABAB72001,positief,Lekker warm en past mooi om de voet en enkel; lubbert niet
LABAB72001,positief,"lekker warm, ook om de enkels.  Zit comfortabel."
LABAB72001,positief,heerlijk warme zool
LABAB72001,positief,Lekker warm en goed contact met de grond. Je voeten hebben de ruimte om te ademen en bewegen en je glijdt niet uit door de anti slip.
LABAB72001,neutraal,"Warmte, anti slip, kleur"
LABAB72001,positief,"Als je loopt maken ze geen sloffend geluid over de laminaatvloer: super! Heerlijk warm, maar niet zweterig."
LABAB72001,positief,"Lekker warme sloffen, bij mij pluizen ze nog niet"
LABAB72001,positief,zeer comfortabel warm net zo leuk als een paar dikke sokken
LABAB72001,neutraal,Materiaal dN draag comfort
LABAB72001,negatief,"Functioneel, pasvorm, tevens kwaliteit geheel naar wens"
LABAB72001,positief,"Isoleren goed de warmte door de fijne aansluitende pasvorm direct om je huid, aanrader!"
LABAB72001,positief,"Lekker warm, zitten comfortabel, goede antislip."
LABAB72001,positief,zitten lekker
LABAB72001,positief,Eigenlijk alleen maar positieve punten
LABAB72001,positief,Ze waren in de aanbieding en daarmee betaalbaar
LABAB72001,positief,"Zitten lekker, ook best een mooi model"
LABAB72001,positief,Lekker warm en behaaglijk.
LABAB72001,positief,Zitten lekker en lekker warm
LABAB72001,positief,Lekker warm en de anti slipzool is erg goed!
LABAB72001,positief,De sloffen zijn heerlijk zacht en warm van binnen. Soepel materiaal met een sterke zool door de antislip. Dit werkt ook meteen kou wetend terwijl het wel soepel materiaal is waar je geruisloos mee kunt lopen.   Een aanrader!
LABAB72001,neutraal,De hoogte van de slof
LABAB72001,positief,"Comfortabel,lekker warm en van wol kortom top"
LABAB72001,positief,"Zit lekker, makkelijk aan te trekken en heerlijk warm"
LABAB72001,positief,Lekkere warme voeten in deze lichtgewicht pantoffel sokken. Makkelijk mee te nemen en anti slip zool.
LABAB72001,neutraal,pasvorm
LABAB72001,positief,St Nicolaas  Zal ik bedanken omdat hij voor personeel warme voeten gedacht heeft.
LABAB72001,neutraal,Alles
LABAB72001,positief,"Lekker warm. Is m'n tweede paar. Schiet er af en toe ook twee stappen mee naar buiten, daar slijten de zolen wel wat harder van, maar da's logisch.  Anti slip zolen zijn top. Vorige set is een aardige tijd meegegaan."
LABAB72001,negatief,De zool is stroef genoeg om niet uit te glijden.
LABAB72001,positief,"Ze zijn heerlijk warm, antislip. Zitten qua maat goed. Ik draag ze zodra ik thuis ben. Ik draag er een dunne sok in, dus mijn tip is om een iets ruime maat te kiezen. Ik heb een tweede paar genomen om ook iets aan te kunnen als deze in de was zitten! (ze kunnen dus ook worden gewassen!)"
LABAB72001,positief,"Warm, comfortabel,"
LABAB72001,positief,Sluiten mooi aan. Lekker warm. Zitten heel fijn.
LABAB72001,positief,Zitten perfect en zijn niet glad.
LABAB72001,positief,"Zit werkelijk hemels! En je glijdt niet uit, anti- slip-zool is heel stevig, nooit eerder meegemaakt met zo?n sok-slof."
LABAB72001,positief,Kwaliteit in combinatie met de prijs. Het is goed passend en heerlijk warm
LABAB72001,positief,Warm en anti slip zool
LABAB72001,positief,Heerlijk warm en zitten heerlijk aan de voeten. Net alsof je op blote voeten loopt. Ook heel prettig dateer anti slip onder zit
LABAB72001,positief,Heerlijk warm
LABAB72001,neutraal,De  zool met zijn anti slip stippen
LABAB72001,neutraal,Pasvorm: het zit als gegoten en je sloft niet uit
LABAB72001,positief,Pasvorm en anti slipzool zijn erg goed. Je gaat ook niet naast de zooltjes lopen zoals bij sommige andere pantoffels die gaan uitlubberen.
LABAB72001,neutraal,Het comfor van de sloffen
LABAB72001,positief,behaaglijk.
LABAB72001,neutraal,Comfort en warmte en anti slip.
LABAB72001,positief,Comfy en warm!
LABAB72001,positief,Superfijne sloffen. Ik heb maat 39 en 39/40 past perfect!
LABAB72001,neutraal,De warmte en de lengte om de enkels en onderbeen
LABAB72001,positief,Lekker warm en goede pasvorm
LABAB72001,positief,"Blijven lang goed, na 2 jaar nog geen slijtage. Lekker warm"
LABAB72001,neutraal,Afwerking
LABAB72001,neutraal,"Antislip, sloffen worden gebruikt na hersen letsel"
LABAB72001,neutraal,Pasvorm en warmte
LABAB72001,neutraal,Warmere voeten ga je niet krijgen!
LABAB72001,positief,dat ze warm zijn maar t past niet goed van voren!
LABAB72001,positief,Beste sloffen ooit
LABAB72001,positief,perfect.
LABAB72001,positief,"Perfecte pasvorm, anti slip zool, lekker warm. Aanrader dus!"
LABAB72001,positief,"Lekker warm, anti slip is perfect."
LABAB72001,positief,"zijn lekker warm, goede anti-slip"
LABAB72001,positief,Lekker warm. Goede anti- slip  zool.
LABAB72001,positief,Lekker warm zonder zweetvoeten te krijgen. Zachte en soepele zool.
LABAB72001,neutraal,ik kan geen keuze maken
LABAB72001,positief,Lekker warm
LABAB72001,positief,Heerlijke pantoffel. Ik heb ze al eerder gehad en heb er jaaaaren mee gedaan.
LABAB72001,positief,"Heerlijk warm, loopt op wolkjes."
LABAB72001,positief,Eindelijk warme sloffen gevonden die niet glad zijn en perfect blijven zitten. Snel de trap op kunnen lopen of lekker languit zitten met je voeten op de poef. Ik ben tevreden.
LABAB72001,positief,"Ze zitten fijn, zijn warm (maar reguleren warmte ook voldoende), voelen natuurlijk en hebben een goede zool zodat je grip hebt."
LABAB72001,positief,lekker warm goede zool
LABAB72001,neutraal,Warmte zonder zweten
LABAB72001,neutraal,De antislip en het comfort
